state,Zip,1.0,2.0,3.0,4.0,5.0
NY,12010,0,5,11,9,0
NY,12020,0,0,12,66,3
NY,12029,0,0,2,0,0
NY,12033,0,0,2,0,0
NY,12043,0,0,0,0,1
NY,12047,0,0,3,0,0
NY,12051,0,1,1,2,1
NY,12053,0,0,1,0,0
NY,12054,0,0,1,2,0
NY,12056,0,0,1,2,0
NY,12065,0,0,18,9,0
NY,12072,0,0,1,0,0
NY,12076,0,0,1,0,0
NY,12077,0,0,1,1,0
NY,12078,0,0,1,5,2
NY,12082,0,0,0,1,0
NY,12083,0,0,1,0,0
NY,12090,0,0,0,1,0
NY,12095,0,17,8,0,0
NY,12110,0,0,21,18,1
NY,12116,0,0,1,0,0
NY,12123,0,0,3,0,0
NY,12131,0,0,0,0,1
NY,12143,0,0,3,0,1
NY,12144,0,0,27,47,8
NY,12158,0,0,6,0,1
NY,12166,0,1,0,0,0
NY,12167,0,1,0,0,0
NY,12180,0,1,1,0,1
NY,12181,1,0,15,18,5
NY,12182,0,1,0,0,0
NY,12183,0,1,6,1,0
NY,12186,0,0,0,1,1
NY,12188,0,2,1,0,0
NY,12189,0,0,8,1,0
NY,12201,0,1,1,0,0
NY,12202,0,0,1,0,0
NY,12203,0,0,0,2,0
NY,12204,0,0,8,13,2
NY,12205,0,0,12,1,0
NY,12206,0,0,1,0,0
NY,12208,0,0,1,0,0
NY,12211,0,1,2,2,1
NY,12260,0,10,269,429,45
NY,12302,0,0,11,0,0
NY,12305,0,0,2,0,0
NY,12306,0,0,1,0,0
NY,12307,0,0,21,19,1
NY,12309,0,0,10,37,2
NY,12325,0,0,1,1,0
NY,12401,0,0,3,0,0
NY,12402,0,0,6,5,1
NY,12414,1,0,3,0,0
NY,12420,0,0,0,1,0
NY,12423,0,0,0,5,0
NY,12434,0,0,0,1,0
NY,12440,0,0,2,1,0
NY,12448,0,0,1,0,0
NY,12449,0,0,0,1,0
NY,12451,0,0,1,0,0
NY,12455,0,1,0,0,1
NY,12456,0,0,1,0,0
NY,12458,0,0,1,0,0
NY,12477,0,1,0,0,0
NY,12482,0,0,1,0,0
NY,12484,0,0,2,2,0
NY,12490,0,0,1,0,0
NY,12496,0,0,2,0,0
NY,12506,0,0,0,1,0
NY,12508,0,0,4,0,2
NY,12511,0,0,0,2,3
NY,12524,0,0,9,6,0
NY,12525,0,0,2,0,0
NY,12528,0,1,1,1,3
NY,12533,0,0,2,7,0
NY,12534,0,0,2,0,0
NY,12538,0,0,2,0,0
NY,12541,0,0,0,1,0
NY,12545,0,0,1,1,1
NY,12546,0,0,1,0,0
NY,12549,0,0,5,3,3
NY,12550,0,0,3,0,0
NY,12552,0,4,36,4,1
NY,12553,0,2,1,1,0
NY,12561,0,0,1,2,4
NY,12565,0,0,0,1,0
NY,12567,0,0,1,2,0
NY,12571,0,0,0,1,3
NY,12572,0,0,2,1,0
NY,12575,0,0,1,0,0
NY,12582,0,0,0,1,0
NY,12589,0,0,3,3,0
NY,12590,0,0,5,0,0
NY,12592,0,0,1,0,0
NY,12601,0,2,29,37,2
NY,12701,0,0,5,2,0
NY,12723,0,0,1,1,0
NY,12733,0,0,0,0,1
NY,12742,0,0,2,2,0
NY,12754,0,0,3,0,1
NY,12758,0,0,1,0,0
NY,12771,0,0,0,0,1
NY,12780,0,0,1,0,0
NY,12790,0,0,1,0,0
NY,12792,0,0,1,0,0
NY,12801,0,0,7,6,1
NY,12803,0,0,0,3,0
NY,12804,0,1,18,0,1
NY,12809,0,0,0,1,0
NY,12816,0,0,2,0,0
NY,12817,0,0,2,0,0
NY,12828,0,0,8,1,0
NY,12831,0,0,1,0,1
NY,12832,0,0,1,0,0
NY,12834,0,0,2,2,0
NY,12839,0,0,2,0,0
NY,12845,0,0,1,0,0
NY,12853,0,0,0,1,1
NY,12855,0,1,0,1,0
NY,12866,0,1,10,3,3
NY,12870,0,0,0,2,0
NY,12883,0,0,4,4,0
NY,12901,0,3,39,41,3
NY,12921,0,1,3,0,0
NY,12946,0,0,1,0,0
NY,12953,0,0,1,2,0
NY,12974,0,0,1,0,0
NY,12979,0,1,0,0,0
NY,12981,0,0,0,1,0
NY,12983,0,0,2,1,0
NY,12986,0,0,0,0,1
NY,12989,0,0,1,0,0
NY,12992,0,1,0,0,0
NY,13021,0,1,1,1,0
NY,13022,0,0,8,4,5
NY,13027,0,0,4,2,0
NY,13032,0,0,0,0,1
NY,13035,0,0,1,5,1
NY,13036,0,0,4,0,0
NY,13039,0,0,15,0,1
NY,13041,0,0,11,0,0
NY,13045,0,2,26,7,5
NY,13053,0,2,2,0,0
NY,13057,0,0,31,71,12
NY,13060,0,0,1,1,0
NY,13068,0,0,2,0,0
NY,13073,0,0,2,0,3
NY,13077,0,0,0,2,1
NY,13078,0,0,2,0,1
NY,13088,0,1,0,0,0
NY,13089,0,1,18,18,0
NY,13090,0,0,1,0,0
NY,13101,0,0,1,0,0
NY,13104,0,0,1,2,0
NY,13116,0,0,1,0,0
NY,13118,0,0,1,0,0
NY,13121,0,0,0,1,0
NY,13126,0,0,18,22,9
NY,13131,0,1,0,0,0
NY,13136,0,2,0,0,0
NY,13142,0,0,3,0,0
NY,13146,0,0,0,1,0
NY,13148,0,0,4,2,0
NY,13152,0,0,3,5,0
NY,13153,0,0,1,0,0
NY,13159,0,0,3,1,0
NY,13164,0,0,2,0,0
NY,13165,0,0,3,1,0
NY,13202,0,0,2,1,0
NY,13203,0,18,161,207,46
NY,13204,0,0,2,0,0
NY,13209,0,1,0,0,0
NY,13211,0,0,2,0,0
NY,13212,0,0,8,0,1
NY,13214,0,0,11,1,0
NY,13302,0,0,1,0,0
NY,13323,0,0,4,2,0
NY,13326,0,0,0,0,1
NY,13329,0,0,2,0,0
NY,13346,0,0,4,0,0
NY,13350,0,0,1,1,0
NY,13357,0,0,0,1,0
NY,13365,0,0,0,2,0
NY,13367,0,0,3,0,0
NY,13368,0,0,1,0,0
NY,13401,0,0,1,0,0
NY,13403,0,0,7,3,0
NY,13408,0,0,7,1,2
NY,13409,0,0,3,2,0
NY,13410,0,0,1,0,0
NY,13411,0,0,6,0,0
NY,13413,1,0,9,7,0
NY,13421,0,0,4,1,1
NY,13424,0,0,1,2,1
NY,13439,0,1,0,0,0
NY,13440,0,0,1,0,1
NY,13442,0,2,35,133,7
NY,13452,0,0,0,0,3
NY,13460,0,0,3,0,0
NY,13471,0,0,0,0,2
NY,13476,0,0,4,0,0
NY,13478,0,0,5,0,0
NY,13492,0,2,2,0,1
NY,13501,0,2,7,0,0
NY,13502,0,0,2,1,0
NY,13505,0,3,17,9,3
NY,13601,0,1,8,3,0
NY,13602,0,0,60,53,9
NY,13603,0,3,26,27,12
NY,13605,0,0,3,0,0
NY,13608,0,0,4,1,0
NY,13611,0,0,2,0,0
NY,13615,0,0,1,0,0
NY,13616,0,0,1,0,0
NY,13617,0,2,3,3,1
NY,13621,0,1,0,0,0
NY,13635,0,0,1,0,0
NY,13642,0,0,0,2,0
NY,13648,0,1,0,0,0
NY,13655,0,0,0,1,0
NY,13662,0,0,7,0,1
NY,13669,0,1,8,1,5
NY,13676,0,0,16,9,7
NY,13694,0,1,0,0,0
NY,13699,0,0,0,1,1
NY,13731,0,1,0,0,0
NY,13733,0,0,1,0,0
NY,13748,0,0,8,4,0
NY,13754,0,0,1,0,0
NY,13760,0,1,5,1,0
NY,13761,0,0,25,53,6
NY,13762,0,0,0,0,2
NY,13778,0,0,5,6,1
NY,13784,0,0,2,0,0
NY,13788,0,0,5,7,1
NY,13790,0,0,12,39,0
NY,13796,0,0,1,0,0
NY,13803,0,0,1,0,0
NY,13812,0,0,2,0,0
NY,13815,0,0,7,9,0
NY,13820,0,0,11,0,1
NY,13827,0,3,6,21,0
NY,13830,0,0,2,0,0
NY,13838,0,0,3,2,0
NY,13850,0,0,2,1,0
NY,13851,0,0,10,11,1
NY,13856,0,0,7,0,1
NY,13865,0,0,0,2,0
NY,13901,0,0,0,2,1
NY,13902,0,5,33,44,10
NY,13903,0,0,0,1,0
NY,13904,0,0,1,0,0
NY,13905,0,0,2,2,0
NY,14001,0,0,5,0,0
NY,14004,0,0,2,2,0
NY,14006,0,0,1,0,0
NY,14009,0,0,4,1,0
NY,14011,0,0,1,0,0
NY,14020,0,1,1,0,0
NY,14021,0,0,19,8,2
NY,140210549,0,0,1,0,0
NY,14025,0,0,0,2,0
NY,14027,0,0,2,2,0
NY,14030,0,0,0,1,0
NY,14031,0,0,3,1,0
NY,14041,0,0,2,0,0
NY,14043,0,1,13,1,0
NY,14047,0,0,2,0,0
NY,14048,0,0,15,1,1
NY,14052,0,0,9,4,2
NY,14055,0,0,1,0,0
NY,14057,0,0,2,1,0
NY,14059,0,0,0,2,0
NY,14062,0,0,2,0,0
NY,14063,0,0,5,1,7
NY,14067,0,0,1,1,0
NY,14068,0,0,1,5,0
NY,14070,0,0,0,1,1
NY,14072,0,8,23,19,0
NY,14075,0,0,11,1,0
NY,14080,0,0,1,0,0
NY,14086,0,0,6,0,0
NY,14092,0,0,1,0,0
NY,14094,0,0,1,0,0
NY,14095,0,0,7,12,0
NY,14101,0,0,1,0,0
NY,14103,0,0,8,8,0
NY,14107,0,0,0,1,0
NY,14108,0,0,1,1,0
NY,14111,0,0,1,0,0
NY,14120,0,0,12,1,0
NY,14127,0,2,30,15,3
NY,14129,0,0,1,0,0
NY,14132,0,0,5,1,0
NY,14139,0,0,1,0,0
NY,14143,0,0,2,0,0
NY,14150,0,2,14,18,0
NY,14201,0,2,0,0,0
NY,14202,0,0,3,1,0
NY,14203,0,0,1,2,1
NY,14204,0,0,1,0,0
NY,14207,0,0,1,0,0
NY,14210,0,0,1,0,0
NY,14211,0,4,133,172,53
NY,14212,0,0,1,0,0
NY,14214,0,0,1,0,0
NY,14217,0,1,3,0,0
NY,14218,0,0,3,1,0
NY,14219,0,0,10,1,0
NY,14220,0,1,0,0,0
NY,14221,0,0,2,1,0
NY,14223,0,0,0,1,0
NY,14224,0,2,9,0,3
NY,14225,0,5,21,1,0
NY,14226,0,0,35,15,7
NY,14227,0,1,2,1,0
NY,14228,0,0,2,0,0
NY,14231,0,0,27,22,5
NY,14301,0,3,18,10,5
NY,14302,0,1,0,0,0
NY,14304,0,0,4,3,0
NY,14305,0,0,1,0,0
NY,14411,0,0,1,1,0
NY,14414,0,0,4,0,0
NY,14416,0,0,1,0,0
NY,14420,0,0,27,0,8
NY,14423,0,0,1,0,0
NY,14424,0,0,5,3,2
NY,14425,0,0,1,0,0
NY,14427,0,0,1,0,0
NY,14433,0,0,2,0,0
NY,14445,0,0,1,2,0
NY,14450,0,0,6,10,0
NY,14453,0,0,1,1,0
NY,14454,0,0,8,3,1
NY,14456,0,0,20,9,2
NY,14463,0,1,0,0,0
NY,14464,0,0,1,0,0
NY,14467,0,1,7,4,0
NY,14468,0,0,1,0,0
NY,14480,0,0,1,0,0
NY,14482,0,0,3,0,0
NY,14489,0,0,0,3,0
NY,14502,0,0,18,0,0
NY,14513,0,1,9,7,4
NY,14514,0,0,1,0,0
NY,14519,0,0,3,5,0
NY,14521,0,0,0,1,0
NY,14522,1,0,2,0,0
NY,14525,0,0,3,0,0
NY,14527,0,0,9,3,1
NY,14534,0,0,9,7,1
NY,14559,0,1,2,0,0
NY,14564,0,0,15,12,2
NY,14568,0,0,2,0,0
NY,14569,0,0,1,1,0
NY,14580,0,0,21,30,4
NY,14586,0,0,19,12,1
NY,14588,0,0,0,4,0
NY,14589,0,0,2,0,0
NY,14604,0,0,1,1,1
NY,14606,0,1,7,1,0
NY,14607,0,0,0,1,0
NY,14608,0,8,354,435,100
NY,14609,0,0,1,1,0
NY,14615,0,0,1,0,0
NY,14616,0,0,13,1,0
NY,14620,0,0,1,1,0
NY,14622,0,0,2,1,2
NY,14623,0,2,5,2,0
NY,14624,0,0,3,0,0
NY,14701,0,0,5,6,0
NY,14702,0,0,12,11,2
NY,14706,0,0,1,0,1
NY,14710,0,0,1,0,0
NY,14718,0,0,2,0,0
NY,14719,0,0,3,0,0
NY,14722,0,0,2,0,0
NY,14728,0,0,1,0,0
NY,14733,0,0,8,1,0
NY,14744,0,0,1,2,2
NY,14755,0,0,0,1,0
NY,14760,0,0,6,3,0
NY,14778,0,0,1,0,0
NY,14779,0,1,1,2,0
NY,14783,0,0,1,0,0
NY,14787,0,0,3,3,0
NY,14802,0,0,1,1,0
NY,14808,0,0,2,0,0
NY,14810,0,0,5,1,1
NY,14830,0,0,17,16,2
NY,14838,0,0,4,4,0
NY,14843,0,0,2,0,0
NY,14845,0,0,13,5,0
NY,14850,0,4,37,26,7
NY,14853,0,0,0,2,0
NY,14865,0,2,1,1,0
NY,14870,0,0,7,19,2
NY,14882,0,0,4,0,0
NY,14883,0,0,0,2,0
NY,14891,0,0,0,0,2
NY,14892,0,0,3,0,0
NY,14895,0,0,9,2,1
NY,14901,0,1,4,0,0
NY,14902,0,2,8,2,2
NY,17401,0,0,1,0,0
NY,19406,0,0,1,0,0
OH,52241,0,0,1,0,0
OH,43601,0,1,4,0,0
OH,45840,0,1,15,12,3
OH,43001,0,0,2,0,0
OH,43002,0,0,2,0,0
OH,43004,0,0,3,3,0
OH,43005,0,0,1,0,0
OH,43007,0,0,1,0,0
OH,43008,0,0,2,0,0
OH,43010,0,0,3,0,0
OH,43011,0,0,4,1,0
OH,43013,0,0,2,0,0
OH,43014,0,0,1,0,0
OH,43015,0,0,18,8,0
OH,43016,0,1,99,180,16
OH,43017,0,0,13,6,1
OH,43018,0,0,2,1,0
OH,43019,0,0,2,0,0
OH,43021,0,0,1,0,0
OH,43022,0,0,2,0,0
OH,43023,0,0,5,5,1
OH,43025,0,1,3,4,0
OH,43026,0,0,29,22,4
OH,43027,0,0,1,0,0
OH,43028,0,0,1,1,0
OH,43029,0,0,1,0,0
OH,43030,0,0,1,0,0
OH,43031,0,0,5,0,0
OH,43032,0,0,1,0,0
OH,43035,0,0,6,4,0
OH,43036,0,0,1,0,0
OH,43037,0,0,1,0,0
OH,43040,0,0,17,14,2
OH,43041,0,0,1,0,0
OH,43044,0,0,1,0,0
OH,43045,0,0,1,0,0
OH,43046,0,0,1,0,0
OH,43048,0,0,1,0,0
OH,43050,0,0,7,20,3
OH,43054,0,0,32,38,3
OH,43055,0,0,14,5,0
OH,43056,0,0,9,8,1
OH,43058,0,0,7,9,3
OH,43060,0,0,1,0,0
OH,43061,0,0,1,0,0
OH,43062,0,0,4,8,1
OH,43064,0,1,2,4,0
OH,43065,0,1,3,4,0
OH,43066,0,0,1,0,0
OH,43067,0,1,5,26,0
OH,43068,0,0,5,5,4
OH,43074,0,0,1,0,0
OH,43076,0,0,2,0,0
OH,43078,0,0,6,6,1
OH,43081,0,0,5,2,0
OH,43082,0,0,2,2,0
OH,43083,0,0,1,0,0
OH,43085,0,0,31,65,16
OH,43086,0,0,33,52,5
OH,43103,0,0,1,0,0
OH,43105,0,0,2,0,0
OH,43106,0,0,0,1,0
OH,43110,0,0,3,3,1
OH,43112,0,0,0,0,1
OH,43113,0,3,11,3,5
OH,43119,0,0,0,0,1
OH,43123,0,1,23,8,0
OH,43125,0,0,12,10,2
OH,43126,0,0,1,0,0
OH,43128,0,0,1,0,0
OH,43130,0,1,14,8,3
OH,43137,0,0,8,3,0
OH,43138,0,0,2,0,0
OH,43140,0,0,7,1,0
OH,43143,0,0,2,0,0
OH,43144,0,0,1,0,0
OH,43145,0,0,1,0,0
OH,43146,0,0,1,0,0
OH,43147,0,0,4,3,0
OH,43148,0,0,2,1,0
OH,43149,0,0,1,0,0
OH,43150,0,0,2,0,0
OH,43151,0,0,3,0,0
OH,43152,0,0,2,0,0
OH,43153,0,0,2,0,0
OH,43154,0,0,2,0,0
OH,43155,0,0,2,1,0
OH,43156,0,0,2,0,0
OH,43157,0,0,1,0,0
OH,43158,0,0,1,0,0
OH,43160,0,3,5,0,1
OH,43162,0,1,9,8,3
OH,43199,0,0,2,0,0
OH,43201,0,14,598,686,112
OH,43202,0,0,2,0,0
OH,43205,0,0,1,0,0
OH,43206,0,0,1,0,0
OH,43207,0,1,6,0,0
OH,43210,0,1,0,0,0
OH,43212,0,0,3,3,0
OH,43213,0,0,8,3,2
OH,43214,0,0,2,1,0
OH,43215,0,0,5,24,2
OH,43217,0,0,0,1,0
OH,43218,0,0,7,6,0
OH,43219,0,0,4,3,1
OH,43220,0,1,1,0,1
OH,43221,0,0,14,52,11
OH,43222,0,0,1,2,0
OH,43223,0,0,2,3,0
OH,43228,0,0,0,3,0
OH,43229,0,0,2,1,0
OH,43230,0,0,8,12,1
OH,43231,0,1,4,4,0
OH,43235,0,0,0,3,0
OH,43260,0,0,1,0,0
OH,43266,0,0,2,0,0
OH,43271,0,0,2,0,0
OH,43291,0,0,1,0,0
OH,43302,0,0,17,16,7
OH,43311,0,0,3,2,1
OH,43316,0,0,1,0,0
OH,43317,0,0,1,0,0
OH,43319,0,0,1,4,2
OH,43325,0,0,1,0,0
OH,43326,0,0,4,0,1
OH,43331,0,0,1,2,0
OH,43332,0,0,2,0,0
OH,43334,0,0,1,0,0
OH,43335,0,0,0,1,0
OH,43338,0,0,0,1,0
OH,43343,0,0,1,0,0
OH,43344,0,0,0,2,0
OH,43347,0,0,1,0,0
OH,43348,0,0,0,1,0
OH,43351,0,0,0,2,0
OH,43356,0,0,1,0,0
OH,43360,0,0,2,0,0
OH,43402,0,2,12,5,1
OH,43403,0,0,1,0,0
OH,43406,0,0,1,0,0
OH,43407,0,0,1,0,0
OH,43410,0,0,6,3,0
OH,43414,0,0,2,0,0
OH,43416,0,0,4,1,0
OH,43420,0,0,12,5,1
OH,43430,0,1,1,0,0
OH,43431,0,0,2,0,3
OH,43432,0,0,1,0,0
OH,43433,0,0,2,0,0
OH,43436,0,0,1,0,0
OH,43440,0,0,1,0,0
OH,43446,0,0,0,0,1
OH,43447,0,0,1,0,0
OH,43449,0,0,0,1,0
OH,43452,0,1,1,2,1
OH,43456,0,0,1,0,0
OH,43457,0,0,2,0,0
OH,43460,0,0,1,1,0
OH,43463,0,0,1,0,0
OH,43469,0,0,2,0,0
OH,43501,0,0,1,0,0
OH,43502,0,0,4,0,0
OH,43504,0,0,1,0,0
OH,43505,0,0,1,0,0
OH,43506,0,0,4,6,4
OH,43512,0,0,31,14,2
OH,43515,0,0,2,0,0
OH,43516,0,0,1,0,0
OH,43517,0,0,2,1,0
OH,43518,0,0,1,0,0
OH,43520,0,0,1,0,0
OH,43521,0,0,4,0,0
OH,43522,0,0,1,0,0
OH,43523,0,0,1,0,0
OH,43524,0,0,1,0,0
OH,43526,0,0,1,0,0
OH,43528,0,6,25,17,3
OH,43531,0,0,1,0,0
OH,43537,0,1,19,25,4
OH,43542,0,0,1,0,0
OH,43543,0,0,2,4,0
OH,43545,0,0,10,1,0
OH,43550,0,0,1,0,0
OH,43551,0,0,7,3,1
OH,43552,0,0,17,15,4
OH,43554,0,0,1,0,0
OH,43555,0,0,0,1,0
OH,43557,0,0,3,0,0
OH,43558,0,0,6,4,0
OH,43560,0,0,10,14,5
OH,43566,0,0,1,5,1
OH,43567,0,2,6,2,0
OH,43571,0,0,1,0,0
OH,43604,0,1,6,5,2
OH,43605,0,0,0,0,1
OH,43606,0,0,3,0,1
OH,43607,0,0,1,0,0
OH,43608,0,1,11,1,0
OH,43610,0,1,2,0,0
OH,43611,0,0,1,0,0
OH,43612,0,0,3,1,0
OH,43613,0,0,1,0,0
OH,43614,0,0,2,0,0
OH,43615,0,1,2,0,0
OH,43616,0,0,31,17,2
OH,43619,0,0,2,5,0
OH,43620,0,2,109,98,35
OH,43701,0,3,11,3,0
OH,43702,0,6,15,13,4
OH,43711,0,0,1,0,0
OH,43713,0,0,1,1,0
OH,43716,0,0,1,0,0
OH,43719,0,0,1,0,0
OH,43721,0,0,1,0,0
OH,43722,0,0,1,0,0
OH,43723,0,2,4,3,0
OH,43725,0,0,8,3,3
OH,43727,0,0,1,0,0
OH,43728,0,0,1,0,0
OH,43731,0,0,1,0,0
OH,43734,0,0,1,0,0
OH,43756,0,0,2,0,0
OH,43762,0,0,1,0,0
OH,43764,0,0,1,1,1
OH,43783,0,0,1,0,0
OH,43793,0,0,0,0,3
OH,43803,0,0,1,0,0
OH,43804,0,0,1,0,0
OH,43811,0,0,1,0,0
OH,43812,0,1,2,0,1
OH,43821,0,0,1,0,0
OH,43822,0,0,1,0,0
OH,43824,0,0,1,0,0
OH,43836,0,0,1,0,0
OH,43845,0,0,1,0,0
OH,43905,0,0,1,0,0
OH,43906,0,1,0,0,0
OH,43907,0,0,5,7,0
OH,43909,0,0,1,0,0
OH,43912,0,0,2,2,0
OH,43912-1342,0,1,0,0,0
OH,43917,0,0,2,0,0
OH,43920,0,0,2,0,4
OH,43934,0,0,1,0,0
OH,43937,0,0,1,0,0
OH,43943,0,0,1,0,0
OH,43950,0,5,6,0,0
OH,43952,0,0,0,1,0
OH,43953,0,3,7,8,4
OH,43986,0,0,1,0,0
OH,43988,0,0,1,0,0
OH,44001,0,0,8,11,2
OH,44003,0,0,6,0,0
OH,44004,0,1,1,1,0
OH,44005,0,0,10,0,0
OH,44010,0,0,1,1,0
OH,44011,0,0,19,8,8
OH,44012,1,0,6,8,1
OH,44017,0,0,5,0,0
OH,44021,0,0,3,0,0
OH,44022,0,0,4,0,1
OH,44023,0,1,1,0,0
OH,44024,0,0,11,3,2
OH,44026,0,0,1,0,0
OH,44030,0,0,3,2,0
OH,44032,0,0,1,0,0
OH,44035,0,0,12,14,4
OH,44036,0,0,1,0,0
OH,44039,0,0,1,0,0
OH,44040,0,0,0,1,0
OH,44041,0,0,4,2,0
OH,44047,0,0,2,0,0
OH,44048,0,1,0,0,0
OH,44050,0,0,2,0,0
OH,44052,0,0,31,35,10
OH,44053,0,0,4,0,0
OH,44054,0,0,4,0,0
OH,44055,0,0,1,1,0
OH,44056,0,0,5,0,0
OH,44057,0,0,3,0,0
OH,44060,0,1,22,19,11
OH,44061,0,0,1,0,0
OH,44062,0,0,9,0,0
OH,44065,0,0,1,0,0
OH,44067,0,0,5,1,1
OH,44068,0,0,1,0,0
OH,44070,0,0,2,6,3
OH,44072,0,0,2,0,0
OH,44073,0,0,1,0,0
OH,44074,0,0,1,3,1
OH,44076,0,0,1,1,0
OH,44077,0,0,5,10,1
OH,44080,0,0,1,0,0
OH,44081,0,0,3,2,0
OH,44082,0,0,1,0,0
OH,44084,0,0,1,0,0
OH,44086,0,0,1,0,0
OH,44087,0,0,25,29,3
OH,44089,0,0,2,0,0
OH,44090,0,0,2,1,0
OH,44092,0,0,5,16,1
OH,44094,0,1,13,6,7
OH,44095,0,0,2,1,0
OH,44097,0,0,1,0,0
OH,44101,0,9,378,495,78
OH,44102,0,0,2,0,0
OH,44104,0,0,0,1,0
OH,44105,0,0,9,34,2
OH,44106,0,0,1,0,1
OH,44107,0,0,6,13,0
OH,44108,0,0,2,1,0
OH,44110,0,0,0,1,0
OH,44112,0,0,2,6,1
OH,44113,0,0,0,7,0
OH,44114,0,0,7,9,0
OH,44115,0,0,2,2,1
OH,44116,0,0,3,1,0
OH,44118,0,0,12,13,4
OH,44120,0,0,2,8,0
OH,44121,0,0,8,2,3
OH,44122,0,0,51,52,12
OH,44123,0,0,9,21,4
OH,44124,0,0,27,69,14
OH,44125,0,2,12,51,13
OH,44126,0,0,2,0,0
OH,44127,0,0,2,1,0
OH,44128,0,1,17,22,11
OH,44129,0,0,19,11,4
OH,44130,0,0,3,7,1
OH,44131,0,1,41,79,5
OH,44133,0,0,3,0,2
OH,44135,0,0,1,3,0
OH,44136,0,0,21,9,4
OH,44137,0,0,5,0,0
OH,44138,0,0,1,0,0
OH,44139,0,2,20,15,2
OH,44140,0,0,0,2,0
OH,44141,0,0,11,11,3
OH,44142,0,0,2,2,0
OH,44143,0,0,20,29,5
OH,44144,0,0,14,11,3
OH,44145,0,0,9,22,3
OH,44146,0,0,9,9,2
OH,44147,0,0,2,4,1
OH,44202,0,0,6,4,1
OH,44203,0,0,7,3,1
OH,44210,0,0,1,0,0
OH,44212,0,0,8,2,2
OH,44215,0,0,0,1,0
OH,44216,0,0,1,0,0
OH,44221,0,0,1,0,0
OH,44222,0,0,5,1,3
OH,44224,0,0,10,2,2
OH,44230,0,0,1,0,1
OH,44232,0,0,0,1,1
OH,44234,0,0,0,4,0
OH,44236,0,0,1,7,1
OH,44241,0,1,6,2,2
OH,44242,0,0,1,2,2
OH,44243,0,0,7,0,1
OH,44251,0,0,4,5,0
OH,44254,0,0,2,0,1
OH,44255,0,0,1,0,0
OH,44256,0,1,12,11,5
OH,44260,0,0,1,0,1
OH,44262,0,0,1,0,0
OH,44264,0,0,1,0,0
OH,44266,0,1,7,2,0
OH,44270,0,0,4,2,0
OH,44272,0,0,1,0,0
OH,44273,0,0,1,0,0
OH,44278,0,1,3,1,2
OH,44281,0,0,1,0,1
OH,44282,0,0,16,2,4
OH,44285,0,0,1,0,0
OH,44286,0,2,4,15,1
OH,44287,0,3,2,2,0
OH,44288,0,0,3,0,0
OH,44301,0,1,12,9,1
OH,44302,0,0,3,0,0
OH,44303,0,0,3,2,0
OH,44304,0,0,1,0,0
OH,44305,0,0,1,0,0
OH,44306,0,0,1,3,1
OH,44308,0,2,45,117,21
OH,44310,0,0,1,0,0
OH,44311,0,1,0,0,0
OH,44312,0,0,0,1,0
OH,44314,0,0,3,2,0
OH,44316,0,2,4,3,1
OH,44320,0,1,0,0,0
OH,44321,0,0,1,0,0
OH,44333,0,0,1,2,0
OH,44334,0,0,4,2,2
OH,44406,0,0,5,2,1
OH,44408,0,0,1,0,0
OH,44410,0,0,2,1,0
OH,44413,0,0,0,2,0
OH,44415,0,0,1,0,0
OH,44418,0,0,1,0,0
OH,44420,0,0,3,0,0
OH,44425,0,0,2,0,0
OH,44431,0,0,1,0,0
OH,44432,0,0,1,0,0
OH,44439,0,0,1,0,0
OH,44440,0,0,1,0,0
OH,44441,0,0,1,0,0
OH,44443,0,0,1,0,0
OH,44444,0,0,1,0,0
OH,44446,0,0,2,2,1
OH,44450,0,0,1,0,0
OH,44451,0,1,4,1,0
OH,44452,0,0,7,3,0
OH,44460,0,0,2,4,2
OH,44473,0,0,5,0,0
OH,44481,0,0,3,1,0
OH,44482,0,0,1,0,0
OH,44483,0,0,2,5,1
OH,44485,0,0,27,44,6
OH,44486,0,0,1,0,0
OH,44501,0,0,2,0,0
OH,44502,0,0,2,0,0
OH,44504,0,0,0,0,1
OH,44507,0,4,67,62,12
OH,44511,0,0,1,0,0
OH,44512,0,1,21,18,5
OH,44514,0,0,3,0,2
OH,44515,0,0,9,0,0
OH,44601,0,0,4,2,2
OH,44606,0,0,1,0,0
OH,44607,0,0,1,0,0
OH,44608,0,0,1,0,0
OH,44611,0,0,1,0,0
OH,44613,0,0,1,0,0
OH,44614,0,0,1,0,0
OH,44615,0,0,1,0,0
OH,44617,0,0,1,0,0
OH,44618,0,0,1,0,0
OH,44622,0,0,5,9,1
OH,44624,0,0,2,0,0
OH,44625,0,0,1,0,0
OH,44626,0,0,2,0,0
OH,44627,0,0,1,1,0
OH,44632,0,0,2,0,0
OH,44634,0,0,1,0,0
OH,44641,0,0,3,1,0
OH,44643,0,0,1,0,0
OH,44644,0,0,1,0,0
OH,44646,0,0,23,18,7
OH,44648,0,0,1,0,0
OH,44650,0,0,2,0,0
OH,44651,0,0,1,0,0
OH,44652,0,0,2,0,0
OH,44653,0,0,1,0,0
OH,44654,0,0,2,1,0
OH,44656,0,0,4,0,0
OH,44657,0,0,6,3,0
OH,44659,0,0,1,0,0
OH,44660,0,0,2,1,0
OH,44661,0,0,2,0,0
OH,44662,0,0,2,0,0
OH,44663,0,0,6,1,1
OH,44665,0,0,1,0,0
OH,44666,0,0,2,0,0
OH,44667,0,0,4,5,1
